map_name	map_start	map_stop	feature_name	feature_start	feature_stop	feature_type	
ctg19	3.00	259.00	E3125S	18.00		Marker	
ctg19	3.00	259.00	C1162	18.00		Marker	
ctg19	3.00	259.00	L417	134.00		Marker	
ctg19	3.00	259.00	C1459	228.00		Marker	
ctg19	3.00	259.00	S4002S	52.50		Marker	
ctg19	3.00	259.00	G1372	228.00		Marker	
ctg19	3.00	259.00	RM403	18.00		Marker	
ctg19	3.00	259.00	C11624S	18.00		Marker	
ctg19	3.00	259.00	C1318S	18.00		Marker	
ctg19	3.00	259.00	R530	228.00		Marker	
ctg19	3.00	259.00	S1870	124.00		Marker	
ctg19	3.00	259.00	C137	177.00		Marker	
ctg19	3.00	259.00	C1370	48.00		Marker	
ctg19	3.00	259.00	S1676	134.00		Marker	
ctg19	3.00	259.00	RZ409	48.00		Marker	
ctg19	3.00	259.00	C1271	18.00		Marker	
ctg19	3.00	259.00	AP003453	116.00	152.00	Clone	
ctg19	3.00	259.00	AP003410	63.00	81.00	Clone	
ctg19	3.00	259.00	AP003408	79.00	99.00	Clone	
ctg19	3.00	259.00	AP003343	197.00	207.00	Clone	
ctg19	3.00	259.00	AP003292	149.00	181.00	Clone	
ctg19	3.00	259.00	AP003288	102.00	118.00	Clone	
ctg19	3.00	259.00	AP003273	6.00	30.00	Clone	
ctg19	3.00	259.00	AP003229	186.00	204.00	Clone	
ctg19	3.00	259.00	AP003142	213.00	243.00	Clone	
ctg19	3.00	259.00	AP002901	34.00	62.00	Clone	
ctg19	3.00	259.00	AP002899	208.00	230.00	Clone	
ctg190	4.00	231.00	S10709	127.50		Marker	
ctg190	4.00	231.00	Y2769L	190.50		Marker	
ctg190	4.00	231.00	RM444	136.00		Marker	
ctg190	4.00	231.00	E433S	169.00		Marker	
ctg190	4.00	231.00	S4036S	193.50		Marker	
ctg190	4.00	231.00	R1164	163.00		Marker	
ctg190	4.00	231.00	AC090057	174.00	198.00	Clone	
ctg190	4.00	231.00	AC090055	115.00	157.00	Clone	
ctg190	4.00	231.00	AC090054	154.00	184.00	Clone	
ctg191	5.00	728.00	R742	20.00		Marker	
ctg191	5.00	728.00	S2660	565.50		Marker	
ctg191	5.00	728.00	E50283S	171.50		Marker	
ctg191	5.00	728.00	S10207	185.50		Marker	
ctg191	5.00	728.00	C1454	376.00		Marker	
ctg191	5.00	728.00	RG369	173.50		Marker	
ctg191	5.00	728.00	R2091	376.00		Marker	
ctg191	5.00	728.00	C1176	639.00		Marker	
ctg191	5.00	728.00	R1687	71.00		Marker	
ctg193	2.00	52.00	C397	9.50		Marker	
ctg194	1.00	248.00	R742	134.50		Marker	
ctg194	1.00	248.00	R41	68.50		Marker	
ctg194	1.00	248.00	E30305S	227.00		Marker	
ctg195	1.00	380.00	R1751	174.50		Marker	
ctg195	1.00	380.00	R742	247.00		Marker	
ctg195	1.00	380.00	S1974S	351.50		Marker	
ctg195	1.00	380.00	S2074	331.50		Marker	
ctg196	1.00	284.00	S1801	48.00		Marker	
ctg196	1.00	284.00	R2242S	119.00		Marker	
ctg196	1.00	284.00	S10616	119.00		Marker	
ctg196	1.00	284.00	S2137	129.50		Marker	
ctg197	4.00	184.00	R2638	69.50		Marker	
ctg198	1.00	412.00	S10207	226.00		Marker	
ctg198	1.00	412.00	S1057	103.00		Marker	
ctg198	1.00	412.00	R3312	117.00		Marker	
ctg198	1.00	412.00	C2194	228.00		Marker	
ctg198	1.00	412.00	S3578S	101.00		Marker	
ctg198	1.00	412.00	R1888	243.00		Marker	
ctg198	1.00	412.00	RM288	58.00		Marker	
ctg198	1.00	412.00	RM553	209.00		Marker	
ctg198	1.00	412.00	RZ12	236.00		Marker	
ctg198	1.00	412.00	C709	355.00		Marker	
ctg198	1.00	412.00	C609	192.50		Marker	
ctg198	1.00	412.00	RM242	105.00		Marker	
ctg198	1.00	412.00	C10474S	155.00		Marker	
ctg198	1.00	412.00	C62346S	178.00		Marker	
ctg198	1.00	412.00	R1562	54.50		Marker	
ctg198	1.00	412.00	C52382S	178.00		Marker	
ctg198	1.00	412.00	G2065	178.00		Marker	
ctg198	1.00	412.00	RM108	209.00		Marker	
ctg198	1.00	412.00	AP004138	336.00	374.00	Clone	
ctg198	1.00	412.00	AC108763	219.00	253.00	Clone	
ctg198	1.00	412.00	AC108762	116.00	148.00	Clone	
ctg198	1.00	412.00	AC108761	44.00	72.00	Clone	
ctg198	1.00	412.00	AC108760	363.00	393.00	Clone	
ctg198	1.00	412.00	AC108759	265.00	299.00	Clone	
ctg198	1.00	412.00	AC108758	90.00	120.00	Clone	
ctg198	1.00	412.00	AC108757	159.00	197.00	Clone	
ctg198	1.00	412.00	AC108756	63.00	91.00	Clone	
ctg198	1.00	412.00	AC108755	362.00	396.00	Clone	
ctg198	1.00	412.00	AC108754	314.00	346.00	Clone	
ctg198	1.00	412.00	AC108753	254.00	282.00	Clone	
ctg198	1.00	412.00	AC099404	192.00	226.00	Clone	
ctg198	1.00	412.00	AC099403	139.00	171.00	Clone	
ctg199	2.00	194.00	R3330	34.00		Marker	
ctg199	2.00	194.00	C63486S	144.50		Marker	
ctg2	1.00	645.00	R1613	578.00		Marker	
ctg2	1.00	645.00	C953	584.50		Marker	
ctg2	1.00	645.00	RG472	56.00		Marker	
ctg2	1.00	645.00	C50986S	285.00		Marker	
ctg2	1.00	645.00	S13157S	24.00		Marker	
ctg2	1.00	645.00	C936	426.00		Marker	
ctg2	1.00	645.00	C749	199.00		Marker	
ctg2	1.00	645.00	R106	426.00		Marker	
ctg2	1.00	645.00	R753	255.00		Marker	
ctg2	1.00	645.00	S20229S	460.00		Marker	
ctg2	1.00	645.00	C90	285.00		Marker	
ctg2	1.00	645.00	C804	519.00		Marker	
ctg2	1.00	645.00	L451	154.00		Marker	
ctg2	1.00	645.00	S13048	199.00		Marker	
ctg2	1.00	645.00	S13984	342.50		Marker	
ctg2	1.00	645.00	G107	158.50		Marker	
ctg2	1.00	645.00	S20154S	360.00		Marker	
ctg2	1.00	645.00	E30207S	314.00		Marker	
ctg2	1.00	645.00	RZ288	499.00		Marker	
ctg2	1.00	645.00	C1127	480.00		Marker	
ctg2	1.00	645.00	R1841	426.00		Marker	
ctg2	1.00	645.00	RZ543	147.00		Marker	
ctg2	1.00	645.00	S1543	54.00		Marker	
ctg2	1.00	645.00	C30	418.00		Marker	
ctg2	1.00	645.00	C146	425.00		Marker	
ctg2	1.00	645.00	R87	147.00		Marker	
ctg2	1.00	645.00	S5853	360.00		Marker	
ctg2	1.00	645.00	AP003338	8.00	32.00	Clone	
ctg2	1.00	645.00	AP003311	340.00	380.00	Clone	
ctg2	1.00	645.00	AP003301	560.00	596.00	Clone	
ctg2	1.00	645.00	AP003250	271.00	299.00	Clone	
ctg2	1.00	645.00	AP003233	133.00	161.00	Clone	
ctg2	1.00	645.00	AP003225	490.00	508.00	Clone	
ctg2	1.00	645.00	AP003214	233.00	271.00	Clone	
ctg2	1.00	645.00	AP003209	531.00	559.00	Clone	
ctg2	1.00	645.00	AP003046	107.00	141.00	Clone	
ctg2	1.00	645.00	AP003045	464.00	496.00	Clone	
ctg2	1.00	645.00	AP002913	301.00	327.00	Clone	
ctg2	1.00	645.00	AP002912	584.00	612.00	Clone	
ctg2	1.00	645.00	AP002909	140.00	168.00	Clone	
ctg2	1.00	645.00	AP002872	378.00	420.00	Clone	
ctg2	1.00	645.00	AP002868	67.00	99.00	Clone	
ctg2	1.00	645.00	AP002867	9.00	39.00	Clone	
ctg2	1.00	645.00	AP002860	161.00	189.00	Clone	
ctg2	1.00	645.00	AP002747	37.00	71.00	Clone	
ctg2	1.00	645.00	AP002541	54.00	88.00	Clone	
ctg2	1.00	645.00	AP002540	406.00	446.00	Clone	
ctg2	1.00	645.00	AP002539	504.00	534.00	Clone	
ctg2	1.00	645.00	AP002538	180.00	218.00	Clone	
ctg2	1.00	645.00	AP002526	212.00	242.00	Clone	
ctg2	1.00	645.00	AP002522	442.00	478.00	Clone	
ctg2	1.00	645.00	AP002521	507.00	537.00	Clone	
ctg2	1.00	645.00	AP002487	104.00	126.00	Clone	
ctg2	1.00	645.00	AP002483	322.00	360.00	Clone	
ctg2	1.00	645.00	AC091086	8.00	40.00	Clone	
ctg20	1.00	232.00	L694	216.00		Marker	
ctg20	1.00	232.00	RZ475	177.00		Marker	
ctg20	1.00	232.00	R1416	64.50		Marker	
ctg20	1.00	232.00	C1282	148.00		Marker	
ctg20	1.00	232.00	E21042S	32.00		Marker	
ctg20	1.00	232.00	G393	64.00		Marker	
ctg20	1.00	232.00	L268	128.00		Marker	
ctg20	1.00	232.00	R2417	148.00		Marker	
ctg20	1.00	232.00	AP003768	44.00	84.00	Clone	
ctg20	1.00	232.00	AP003376	61.00	103.00	Clone	
ctg20	1.00	232.00	AP003375	204.00	228.00	Clone	
ctg20	1.00	232.00	AP003268	185.00	209.00	Clone	
ctg20	1.00	232.00	AP003249	163.00	183.00	Clone	
ctg20	1.00	232.00	AP003237	135.00	161.00	Clone	
ctg20	1.00	232.00	AP003076	111.00	145.00	Clone	
ctg20	1.00	232.00	AP002972	14.00	50.00	Clone	
ctg200	5.00	44.00	C570	20.50		Marker	
ctg200	5.00	44.00	C47	23.50		Marker	
ctg201	4.00	215.00	C506	91.00		Marker	
ctg201	4.00	215.00	RZ404	151.50		Marker	
ctg201	4.00	215.00	R1683	147.00		Marker	
ctg201	4.00	215.00	S1412	48.50		Marker	
ctg202	3.00	100.00	G293	75.00		Marker	
ctg202	3.00	100.00	C53961S	63.50		Marker	
ctg202	3.00	100.00	S11302	30.50		Marker	
ctg203	1.00	31.00	R10987S	15.00		Marker	
ctg203	1.00	31.00	L769	12.50		Marker	
ctg203	1.00	31.00	AC108883	4.00	26.00	Clone	
ctg203	1.00	31.00	AC079632	2.00	30.00	Clone	
ctg204	-9.00	324.00	L169	48.00		Marker	
ctg204	-9.00	324.00	C50106	166.00		Marker	
ctg204	-9.00	324.00	S14653S	159.00		Marker	
ctg204	-9.00	324.00	C701	139.00		Marker	
ctg204	-9.00	324.00	S10620	52.00		Marker	
ctg204	-9.00	324.00	R2965	273.00		Marker	
ctg204	-9.00	324.00	C567	276.50		Marker	
ctg204	-9.00	324.00	S10906	172.00		Marker	
ctg204	-9.00	324.00	S14152	102.50		Marker	
ctg204	-9.00	324.00	AC099400	0.00	28.00	Clone	
ctg204	-9.00	324.00	AC098694	144.00	174.00	Clone	
ctg204	-9.00	324.00	AC079685	118.00	140.00	Clone	
ctg204	-9.00	324.00	AC079179	209.00	247.00	Clone	
ctg204	-9.00	324.00	AC079037	183.00	219.00	Clone	
ctg204	-9.00	324.00	AC078891	151.00	181.00	Clone	
ctg204	-9.00	324.00	AC074282	248.00	278.00	Clone	
ctg204	-9.00	324.00	AC069324	21.00	59.00	Clone	
ctg204	-9.00	324.00	AC068654	85.00	127.00	Clone	
ctg204	-9.00	324.00	AC037197	57.00	81.00	Clone	
ctg205	-25.00	498.00	B10	304.50		Marker	
ctg205	-25.00	498.00	R2309	72.00		Marker	
ctg205	-25.00	498.00	R1933	439.50		Marker	
ctg205	-25.00	498.00	E3687S	220.00		Marker	
ctg205	-25.00	498.00	S2348	478.00		Marker	
ctg205	-25.00	498.00	S21126	111.00		Marker	
ctg205	-25.00	498.00	S21067S	363.00		Marker	
ctg205	-25.00	498.00	RM474	46.00		Marker	
ctg205	-25.00	498.00	S2083	295.00		Marker	
ctg205	-25.00	498.00	C404	274.00		Marker	
ctg205	-25.00	498.00	AC112513	198.00	220.00	Clone	
ctg205	-25.00	498.00	AC099734	62.00	96.00	Clone	
ctg205	-25.00	498.00	AC099733	165.00	195.00	Clone	
ctg205	-25.00	498.00	AC098696	432.00	470.00	Clone	
ctg205	-25.00	498.00	AC098565	310.00	338.00	Clone	
ctg205	-25.00	498.00	AC097447	468.00	494.00	Clone	
ctg205	-25.00	498.00	AC097446	351.00	375.00	Clone	
ctg205	-25.00	498.00	AC092553	29.00	63.00	Clone	
ctg205	-25.00	498.00	AC091724	367.00	403.00	Clone	
ctg205	-25.00	498.00	AC091724	371.00	401.00	Clone	
ctg205	-25.00	498.00	AC091724	369.00	401.00	Clone	
ctg205	-25.00	498.00	AC091665	269.00	295.00	Clone	
ctg205	-25.00	498.00	AC090873	171.00	205.00	Clone	
ctg205	-25.00	498.00	AC087723	397.00	417.00	Clone	
ctg205	-25.00	498.00	AC084884	283.00	319.00	Clone	
ctg205	-25.00	498.00	AC084884	290.00	312.00	Clone	
ctg205	-25.00	498.00	AC079852	200.00	234.00	Clone	
ctg205	-25.00	498.00	AC079852	202.00	238.00	Clone	
ctg205	-25.00	498.00	AC079843	96.00	126.00	Clone	
ctg205	-25.00	498.00	AC078890	27.00	65.00	Clone	
ctg205	-25.00	498.00	AC074283	136.00	170.00	Clone	
ctg205	-25.00	498.00	AC074105	247.00	271.00	Clone	
ctg205	-25.00	498.00	AC025098	7.00	37.00	Clone	
ctg206	1.00	302.00	C1757S	91.00		Marker	
ctg206	1.00	302.00	S10020	224.50		Marker	
ctg206	1.00	302.00	RM216	180.00		Marker	
ctg206	1.00	302.00	C1123	252.00		Marker	
ctg206	1.00	302.00	C913	63.50		Marker	
ctg206	1.00	302.00	S12669S	281.50		Marker	
ctg206	1.00	302.00	R2174	224.50		Marker	
ctg206	1.00	302.00	AC113337	108.00	136.00	Clone	
ctg206	1.00	302.00	AC113336	130.00	170.00	Clone	
ctg206	1.00	302.00	AC098566	164.00	196.00	Clone	
ctg206	1.00	302.00	AC093568	256.00	298.00	Clone	
ctg206	1.00	302.00	AC093568	264.00	302.00	Clone	
ctg206	1.00	302.00	AC092173	219.00	241.00	Clone	
ctg206	1.00	302.00	AC091238	231.00	271.00	Clone	
ctg206	1.00	302.00	AC091238	237.00	267.00	Clone	
ctg206	1.00	302.00	AC090488	64.00	86.00	Clone	
ctg206	1.00	302.00	AC083944	188.00	226.00	Clone	
ctg206	1.00	302.00	AC078944	12.00	40.00	Clone	
ctg206	1.00	302.00	AC074355	93.00	117.00	Clone	
ctg207	1.00	280.00	Y2769L	217.00		Marker	
ctg207	1.00	280.00	R10430S	118.00		Marker	
ctg207	1.00	280.00	AC105746	6.00	36.00	Clone	
ctg207	1.00	280.00	AC105744	20.00	62.00	Clone	
ctg207	1.00	280.00	AC105377	149.00	181.00	Clone	
ctg207	1.00	280.00	AC099042	202.00	222.00	Clone	
ctg207	1.00	280.00	AC097278	92.00	130.00	Clone	
ctg207	1.00	280.00	AC093612	176.00	206.00	Clone	
ctg208	1.00	133.00	G1125	39.00		Marker	
ctg208	1.00	133.00	C8	104.00		Marker	
ctg208	1.00	133.00	AC099325	58.00	92.00	Clone	
ctg208	1.00	133.00	AC099040	38.00	68.00	Clone	
ctg208	1.00	133.00	AC093178	2.00	30.00	Clone	
ctg208	1.00	133.00	AC092387	77.00	103.00	Clone	
ctg208	1.00	133.00	AC092172	91.00	131.00	Clone	
ctg209	2.00	345.00	R2052	31.00		Marker	
ctg209	2.00	345.00	RM311	325.00		Marker	
ctg209	2.00	345.00	S12669S	307.50		Marker	
ctg209	2.00	345.00	R1261	169.50		Marker	
ctg209	2.00	345.00	C489	105.00		Marker	
ctg209	2.00	345.00	AC099774	208.00	236.00	Clone	
ctg209	2.00	345.00	AC098682	118.00	146.00	Clone	
ctg209	2.00	345.00	AC091749	227.00	255.00	Clone	
ctg209	2.00	345.00	AC090486	171.00	205.00	Clone	
ctg209	2.00	345.00	AC090482	306.00	344.00	Clone	
ctg209	2.00	345.00	AC074354	142.00	172.00	Clone	
ctg209	2.00	345.00	AC051624	29.00	57.00	Clone	
ctg209	2.00	345.00	AC022352	5.00	35.00	Clone	
ctg209	2.00	345.00	AC021892	81.00	119.00	Clone	
ctg209	2.00	345.00	AC021892	80.00	116.00	Clone	
ctg21	5.00	692.00	E30358S	290.00		Marker	
ctg21	5.00	692.00	L669	495.00		Marker	
ctg21	5.00	692.00	RZ161	163.00		Marker	
ctg21	5.00	692.00	C11234S	495.00		Marker	
ctg21	5.00	692.00	L825	605.00		Marker	
ctg21	5.00	692.00	C836	261.00		Marker	
ctg21	5.00	692.00	C567	347.00		Marker	
ctg21	5.00	692.00	C477	260.00		Marker	
ctg21	5.00	692.00	R1623S	495.00		Marker	
ctg21	5.00	692.00	S12776S	330.00		Marker	
ctg21	5.00	692.00	C555	290.00		Marker	
ctg21	5.00	692.00	RM543	190.00		Marker	
ctg21	5.00	692.00	R494	605.00		Marker	
ctg21	5.00	692.00	C2340	580.00		Marker	
ctg21	5.00	692.00	R655	163.00		Marker	
ctg21	5.00	692.00	C3125	598.00		Marker	
ctg21	5.00	692.00	C813	462.00		Marker	
ctg21	5.00	692.00	RM319	394.00		Marker	
ctg21	5.00	692.00	E30143S	356.00		Marker	
ctg21	5.00	692.00	RM226	462.00		Marker	
ctg21	5.00	692.00	R3347	126.00		Marker	
ctg21	5.00	692.00	C1385S	462.00		Marker	
ctg21	5.00	692.00	S13781	649.00		Marker	
ctg21	5.00	692.00	S14591	163.00		Marker	
ctg21	5.00	692.00	RM302	261.00		Marker	
ctg21	5.00	692.00	C30040	115.00		Marker	
ctg21	5.00	692.00	RM212	261.00		Marker	
ctg21	5.00	692.00	C61337S	417.00		Marker	
ctg21	5.00	692.00	AP004331	585.00	625.00	Clone	
ctg21	5.00	692.00	AP003570	584.00	612.00	Clone	
ctg21	5.00	692.00	AP003411	634.00	664.00	Clone	
ctg21	5.00	692.00	AP003406	299.00	319.00	Clone	
ctg21	5.00	692.00	AP003377	101.00	129.00	Clone	
ctg21	5.00	692.00	AP003371	111.00	141.00	Clone	
ctg21	5.00	692.00	AP003368	275.00	305.00	Clone	
ctg21	5.00	692.00	AP003345	318.00	342.00	Clone	
ctg21	5.00	692.00	AP003344	204.00	238.00	Clone	
ctg21	5.00	692.00	AP003299	383.00	405.00	Clone	
ctg21	5.00	692.00	AP003295	151.00	175.00	Clone	
ctg21	5.00	692.00	AP003293	401.00	433.00	Clone	
ctg21	5.00	692.00	AP003290	371.00	387.00	Clone	
ctg21	5.00	692.00	AP003285	593.00	633.00	Clone	
ctg21	5.00	692.00	AP003283	315.00	345.00	Clone	
ctg21	5.00	692.00	AP003280	341.00	371.00	Clone	
ctg21	5.00	692.00	AP003274	63.00	75.00	Clone	
ctg21	5.00	692.00	AP003265	172.00	208.00	Clone	
ctg21	5.00	692.00	AP003260	540.00	560.00	Clone	
ctg21	5.00	692.00	AP003256	19.00	57.00	Clone	
ctg21	5.00	692.00	AP003255	643.00	677.00	Clone	
ctg21	5.00	692.00	AP003247	562.00	598.00	Clone	
ctg21	5.00	692.00	AP003239	72.00	104.00	Clone	
ctg21	5.00	692.00	AP003232	482.00	508.00	Clone	
ctg21	5.00	692.00	AP003224	245.00	277.00	Clone	
ctg21	5.00	692.00	AP003221	444.00	480.00	Clone	
ctg21	5.00	692.00	AP003106	136.00	164.00	Clone	
ctg21	5.00	692.00	AP003073	504.00	542.00	Clone	
ctg210	1.00	94.00	S21221S	54.50		Marker	
ctg210	1.00	94.00	G402	29.00		Marker	
ctg211	9.00	91.00	S21221S	51.00		Marker	
ctg211	9.00	91.00	R2194	24.50		Marker	
ctg211	9.00	91.00	AC113339	38.00	68.00	Clone	
ctg211	9.00	91.00	AC091735	12.00	50.00	Clone	
ctg212	1.00	223.00	C148	92.50		Marker	
ctg212	1.00	223.00	G1084	162.00		Marker	
ctg212	1.00	223.00	C63979S	17.50		Marker	
ctg212	1.00	223.00	AC112514	168.00	196.00	Clone	
ctg212	1.00	223.00	AC092750	184.00	214.00	Clone	
ctg212	1.00	223.00	AC092749	152.00	182.00	Clone	
ctg212	1.00	223.00	AC090483	0.00	34.00	Clone	
ctg212	1.00	223.00	AC090441	58.00	100.00	Clone	
ctg212	1.00	223.00	AC090441	61.00	95.00	Clone	
ctg212	1.00	223.00	AC079634	88.00	120.00	Clone	
ctg213	4.00	264.00	S1856	198.50		Marker	
ctg213	4.00	264.00	C63486S	235.00		Marker	
ctg213	4.00	264.00	S1837	165.00		Marker	
ctg213	4.00	264.00	S3578S	165.00		Marker	
ctg213	4.00	264.00	AC113338	189.00	213.00	Clone	
ctg213	4.00	264.00	AC113335	148.00	162.00	Clone	
ctg213	4.00	264.00	AC107314	165.00	185.00	Clone	
ctg213	4.00	264.00	AC096691	119.00	159.00	Clone	
ctg213	4.00	264.00	AC093181	102.00	136.00	Clone	
ctg213	4.00	264.00	AC093093	15.00	47.00	Clone	
ctg213	4.00	264.00	AC092548	73.00	109.00	Clone	
ctg213	4.00	264.00	AC083945	46.00	78.00	Clone	
ctg213	4.00	264.00	AC079935	215.00	245.00	Clone	
ctg214	10.00	350.00	RM467	289.00		Marker	
ctg214	10.00	350.00	R1629	143.50		Marker	
ctg214	10.00	350.00	G275	271.00		Marker	
ctg214	10.00	350.00	C961	294.00		Marker	
ctg214	10.00	350.00	C137	115.00		Marker	
ctg214	10.00	350.00	RZ892	185.00		Marker	
ctg214	10.00	350.00	AC108884	244.00	276.00	Clone	
ctg214	10.00	350.00	AC092748	22.00	66.00	Clone	
ctg214	10.00	350.00	AC092388	220.00	248.00	Clone	
ctg214	10.00	350.00	AC091734	205.00	225.00	Clone	
ctg214	10.00	350.00	AC091732	67.00	107.00	Clone	
ctg214	10.00	350.00	AC091732	71.00	103.00	Clone	
ctg214	10.00	350.00	AC091732	75.00	101.00	Clone	
ctg214	10.00	350.00	AC083943	317.00	347.00	Clone	
ctg214	10.00	350.00	AC080019	110.00	132.00	Clone	
ctg214	10.00	350.00	AC079936	167.00	201.00	Clone	
ctg214	10.00	350.00	AC078839	130.00	172.00	Clone	
ctg214	10.00	350.00	AC021891	275.00	303.00	Clone	
ctg215	1.00	346.00	S10886	99.50		Marker	
ctg215	1.00	346.00	S15511S	250.00		Marker	
ctg215	1.00	346.00	Y1053R	305.00		Marker	
ctg215	1.00	346.00	RZ400	333.50		Marker	
ctg215	1.00	346.00	C1633	107.00		Marker	
ctg215	1.00	346.00	R2447	34.50		Marker	
ctg215	1.00	346.00	S21636S	250.00		Marker	
ctg215	1.00	346.00	G1082	19.50		Marker	
ctg215	1.00	346.00	C1166	23.00		Marker	
ctg215	1.00	346.00	C11714	316.00		Marker	
ctg215	1.00	346.00	AF229187	71.00	103.00	Clone	
ctg215	1.00	346.00	AC087550	304.00	328.00	Clone	
ctg215	1.00	346.00	AC087547	290.00	320.00	Clone	
ctg215	1.00	346.00	AC087546	262.00	294.00	Clone	
ctg215	1.00	346.00	AC087545	240.00	260.00	Clone	
ctg215	1.00	346.00	AC073392	183.00	219.00	Clone	
ctg215	1.00	346.00	AC073391	262.00	294.00	Clone	
ctg215	1.00	346.00	AC027662	120.00	144.00	Clone	
ctg215	1.00	346.00	AC027660	35.00	73.00	Clone	
ctg215	1.00	346.00	AC027659	0.00	30.00	Clone	
ctg215	1.00	346.00	AC027658	96.00	128.00	Clone	
ctg215	1.00	346.00	AC026759	259.00	301.00	Clone	
ctg215	1.00	346.00	AC025906	152.00	186.00	Clone	
ctg215	1.00	346.00	AC025044	48.00	78.00	Clone	
ctg215	1.00	346.00	AC016780	84.00	108.00	Clone	
ctg215	1.00	346.00	AC027659	34.00		Clone	
ctg215	1.00	346.00	AC027658	114.00		Clone	
ctg215	1.00	346.00	AF229187	83.00		Clone	
ctg216	4.00	117.00	R1738	81.50		Marker	
ctg216	4.00	117.00	S11069	81.50		Marker	
ctg216	4.00	117.00	S1870	53.00		Marker	
ctg216	4.00	117.00	AC090487	10.00	28.00	Clone	
ctg216	4.00	117.00	AC027661	62.00	98.00	Clone	
ctg216	4.00	117.00	AC027657	35.00	65.00	Clone	
ctg216	4.00	117.00	AC021893	20.00	54.00	Clone	
ctg216	4.00	117.00	AC027661	74.50		Clone	
ctg216	4.00	117.00	AC027659	83.50		Clone	
ctg216	4.00	117.00	AC027657	58.00		Clone	
ctg217	7.00	160.00	S20262S	98.50		Marker	
ctg217	7.00	160.00	AP004767	97.00	125.00	Clone	
ctg217	7.00	160.00	AP004613	81.00	107.00	Clone	
ctg217	7.00	160.00	AP004610	111.00	147.00	Clone	
ctg218	1.00	311.00	R2084	94.00		Marker	
ctg218	1.00	311.00	R3217	19.50		Marker	
ctg218	1.00	311.00	R2825	261.00		Marker	
ctg218	1.00	311.00	R2252	105.00		Marker	
ctg218	1.00	311.00	E4252S	227.00		Marker	
ctg218	1.00	311.00	C677	77.50		Marker	
ctg218	1.00	311.00	R3285	19.50		Marker	
ctg218	1.00	311.00	C1369	252.50		Marker	
ctg218	1.00	311.00	C1286	146.50		Marker	
ctg218	1.00	311.00	RZ625	152.00		Marker	
ctg218	1.00	311.00	R2609	110.50		Marker	
ctg218	1.00	311.00	C1195	150.00		Marker	
ctg218	1.00	311.00	E4486S	288.00		Marker	
ctg218	1.00	311.00	C234	227.00		Marker	
ctg218	1.00	311.00	C814	259.00		Marker	
ctg218	1.00	311.00	R2604	117.00		Marker	
ctg218	1.00	311.00	AC087549	88.00	122.00	Clone	
ctg218	1.00	311.00	AC087543	133.00	171.00	Clone	
ctg218	1.00	311.00	AC073393	45.00	69.00	Clone	
ctg218	1.00	311.00	AC068951	178.00	204.00	Clone	
ctg218	1.00	311.00	AC034258	156.00	186.00	Clone	
ctg218	1.00	311.00	AC027038	213.00	241.00	Clone	
ctg218	1.00	311.00	AC026815	275.00	301.00	Clone	
ctg218	1.00	311.00	AC025907	0.00	38.00	Clone	
ctg218	1.00	311.00	AC025905	133.00	171.00	Clone	
ctg218	1.00	311.00	AC024129	80.00	124.00	Clone	
ctg218	1.00	311.00	AC022457	242.00	276.00	Clone	
ctg218	1.00	311.00	AC022457	262.00		Clone	
ctg219	2.00	231.00	RM258	123.00		Marker	
ctg219	2.00	231.00	E3243	37.00		Marker	
ctg219	2.00	231.00	E61460S	37.00		Marker	
ctg219	2.00	231.00	S11014	125.00		Marker	
ctg219	2.00	231.00	S11148	175.00		Marker	
ctg219	2.00	231.00	G37	13.50		Marker	
ctg219	2.00	231.00	E4486S	13.50		Marker	
ctg219	2.00	231.00	RZ960	213.00		Marker	
ctg219	2.00	231.00	S21707S	98.00		Marker	
ctg219	2.00	231.00	AC090120	200.00	226.00	Clone	
ctg219	2.00	231.00	AC087182	160.00	190.00	Clone	
ctg219	2.00	231.00	AC078948	22.00	42.00	Clone	
ctg219	2.00	231.00	AC078893	30.00	44.00	Clone	
ctg219	2.00	231.00	AC078829	51.00	91.00	Clone	
ctg219	2.00	231.00	AC069145	0.00	26.00	Clone	
ctg219	2.00	231.00	AC051632	140.00	172.00	Clone	
ctg219	2.00	231.00	AC037425	82.00	114.00	Clone	
ctg219	2.00	231.00	AC024594	106.00	140.00	Clone	
ctg22	1.00	617.00	C1000	224.00		Marker	
ctg22	1.00	617.00	S13471	587.00		Marker	
ctg22	1.00	617.00	R1888	591.00		Marker	
ctg22	1.00	617.00	S2596	542.00		Marker	
ctg22	1.00	617.00	R2125	139.00		Marker	
ctg22	1.00	617.00	S10925	224.00		Marker	
ctg22	1.00	617.00	RM472	603.00		Marker	
ctg22	1.00	617.00	C727	483.00		Marker	
ctg22	1.00	617.00	E60580S	393.00		Marker	
ctg22	1.00	617.00	C1257	174.00		Marker	
ctg22	1.00	617.00	C614	193.50		Marker	
ctg22	1.00	617.00	S10346	174.00		Marker	
ctg22	1.00	617.00	C434	335.00		Marker	
ctg22	1.00	617.00	R3265	357.00		Marker	
ctg22	1.00	617.00	G370	25.50		Marker	
ctg22	1.00	617.00	E10026S	587.00		Marker	
ctg22	1.00	617.00	R1403	542.00		Marker	
ctg22	1.00	617.00	C86	587.00		Marker	
ctg22	1.00	617.00	E50125S	483.00		Marker	
ctg22	1.00	617.00	R578	245.00		Marker	
ctg22	1.00	617.00	S804	103.00		Marker	
ctg22	1.00	617.00	RM265	58.00		Marker	
